ncalls,tottime,percall,cumtime,percall,filename:lineno(function)
1,0.000,0.000,3.140,3.140,/home/aogle/Desktop/simfection/model_profiling/connection_engine_profiler.py:38(run_single_pop_test)
1,0.000,0.000,3.140,3.140,/home/aogle/Desktop/simfection/model_profiling/connection_engine_profiler.py:29(_single_pop_experiment)
1,0.000,0.000,3.119,3.119,../simfection/connection_engine.py:175(create_connections)
865/125,0.018,0.000,2.715,0.022,../simfection/connection_engine.py:114(_build_connection_list)
865,0.010,0.000,1.050,0.001,../simfection/connection_engine.py:101(_available_to_connect)
3444/2583,0.007,0.000,0.615,0.000,/home/aogle/.local/share/virtualenvs/simfection-EXkRslSq/lib/python3.8/site-packages/pandas/core/indexing.py:1754(__getitem__)
862,0.004,0.000,0.595,0.001,/home/aogle/.local/share/virtualenvs/simfection-EXkRslSq/lib/python3.8/site-packages/pandas/core/indexing.py:665(__setitem__)
862,0.017,0.000,0.535,0.001,/home/aogle/.local/share/virtualenvs/simfection-EXkRslSq/lib/python3.8/site-packages/pandas/core/indexing.py:782(_setitem_with_indexer)
3436,0.009,0.000,0.530,0.000,/home/aogle/.local/share/virtualenvs/simfection-EXkRslSq/lib/python3.8/site-packages/pandas/core/indexing.py:2116(_getitem_axis)
7072,0.023,0.000,0.513,0.000,/home/aogle/.local/share/virtualenvs/simfection-EXkRslSq/lib/python3.8/site-packages/pandas/core/frame.py:2767(__getitem__)
865,0.001,0.000,0.458,0.001,/home/aogle/.local/share/virtualenvs/simfection-EXkRslSq/lib/python3.8/site-packages/pandas/core/frame.py:3858(drop)
865,0.002,0.000,0.457,0.001,/home/aogle/.local/share/virtualenvs/simfection-EXkRslSq/lib/python3.8/site-packages/pandas/core/generic.py:3907(drop)
865,0.005,0.000,0.453,0.001,/home/aogle/.local/share/virtualenvs/simfection-EXkRslSq/lib/python3.8/site-packages/pandas/core/generic.py:3943(_drop_axis)
7847,0.040,0.000,0.443,0.000,/home/aogle/.local/share/virtualenvs/simfection-EXkRslSq/lib/python3.8/site-packages/pandas/core/series.py:183(__init__)
1,0.004,0.004,0.400,0.400,../simfection/connection_engine.py:226(<listcomp>)
125,0.000,0.000,0.396,0.003,../simfection/connection_engine.py:84(_max_connections)
922,0.004,0.000,0.388,0.000,/home/aogle/.local/share/virtualenvs/simfection-EXkRslSq/lib/python3.8/site-packages/pandas/core/frame.py:2824(_getitem_bool_array)
2577,0.002,0.000,0.365,0.000,/home/aogle/.local/share/virtualenvs/simfection-EXkRslSq/lib/python3.8/site-packages/pandas/core/indexing.py:627(_get_loc)
