ncalls,tottime,percall,cumtime,percall,filename:lineno(function)
1,0.000,0.000,6.309,6.309,/home/aogle/Desktop/simfection/model_profiling/connection_engine_profiler.py:38(run_single_pop_test)
1,0.000,0.000,6.308,6.308,/home/aogle/Desktop/simfection/model_profiling/connection_engine_profiler.py:29(_single_pop_experiment)
1,0.000,0.000,6.287,6.287,../simfection/connection_engine.py:175(create_connections)
1773/252,0.036,0.000,5.434,0.022,../simfection/connection_engine.py:114(_build_connection_list)
1773,0.021,0.000,2.109,0.001,../simfection/connection_engine.py:101(_available_to_connect)
7044/5283,0.015,0.000,1.228,0.000,/home/aogle/.local/share/virtualenvs/simfection-EXkRslSq/lib/python3.8/site-packages/pandas/core/indexing.py:1754(__getitem__)
1762,0.008,0.000,1.180,0.001,/home/aogle/.local/share/virtualenvs/simfection-EXkRslSq/lib/python3.8/site-packages/pandas/core/indexing.py:665(__setitem__)
1762,0.034,0.000,1.065,0.001,/home/aogle/.local/share/virtualenvs/simfection-EXkRslSq/lib/python3.8/site-packages/pandas/core/indexing.py:782(_setitem_with_indexer)
7036,0.019,0.000,1.063,0.000,/home/aogle/.local/share/virtualenvs/simfection-EXkRslSq/lib/python3.8/site-packages/pandas/core/indexing.py:2116(_getitem_axis)
14428,0.045,0.000,1.029,0.000,/home/aogle/.local/share/virtualenvs/simfection-EXkRslSq/lib/python3.8/site-packages/pandas/core/frame.py:2767(__getitem__)
1773,0.003,0.000,0.923,0.001,/home/aogle/.local/share/virtualenvs/simfection-EXkRslSq/lib/python3.8/site-packages/pandas/core/frame.py:3858(drop)
1773,0.005,0.000,0.920,0.001,/home/aogle/.local/share/virtualenvs/simfection-EXkRslSq/lib/python3.8/site-packages/pandas/core/generic.py:3907(drop)
1773,0.010,0.000,0.913,0.001,/home/aogle/.local/share/virtualenvs/simfection-EXkRslSq/lib/python3.8/site-packages/pandas/core/generic.py:3943(_drop_axis)
15999,0.080,0.000,0.887,0.000,/home/aogle/.local/share/virtualenvs/simfection-EXkRslSq/lib/python3.8/site-packages/pandas/core/series.py:183(__init__)
1,0.010,0.010,0.848,0.848,../simfection/connection_engine.py:226(<listcomp>)
252,0.001,0.000,0.839,0.003,../simfection/connection_engine.py:84(_max_connections)
1874,0.007,0.000,0.777,0.000,/home/aogle/.local/share/virtualenvs/simfection-EXkRslSq/lib/python3.8/site-packages/pandas/core/frame.py:2824(_getitem_bool_array)
252,0.743,0.003,0.743,0.003,{method 'normal' of 'numpy.random.mtrand.RandomState' objects}
5277,0.005,0.000,0.732,0.000,/home/aogle/.local/share/virtualenvs/simfection-EXkRslSq/lib/python3.8/site-packages/pandas/core/indexing.py:627(_get_loc)
5277,0.021,0.000,0.727,0.000,/home/aogle/.local/share/virtualenvs/simfection-EXkRslSq/lib/python3.8/site-packages/pandas/core/frame.py:2722(_ixs)
3552,0.012,0.000,0.709,0.000,/home/aogle/.local/share/virtualenvs/simfection-EXkRslSq/lib/python3.8/site-packages/pandas/core/internals/managers.py:1224(reindex_indexer)
