ncalls,tottime,percall,cumtime,percall,filename:lineno(function)
1,0.000,0.000,4.060,4.060,/home/aogle/Desktop/simfection/model_profiling/connection_engine_profiler.py:38(run_single_pop_test)
1,0.000,0.000,4.060,4.060,/home/aogle/Desktop/simfection/model_profiling/connection_engine_profiler.py:29(_single_pop_experiment)
1,0.000,0.000,4.036,4.036,../simfection/connection_engine.py:175(create_connections)
1127/178,0.023,0.000,3.437,0.019,../simfection/connection_engine.py:114(_build_connection_list)
1127,0.013,0.000,1.333,0.001,../simfection/connection_engine.py:101(_available_to_connect)
4488/3366,0.009,0.000,0.777,0.000,/home/aogle/.local/share/virtualenvs/simfection-EXkRslSq/lib/python3.8/site-packages/pandas/core/indexing.py:1754(__getitem__)
1123,0.005,0.000,0.751,0.001,/home/aogle/.local/share/virtualenvs/simfection-EXkRslSq/lib/python3.8/site-packages/pandas/core/indexing.py:665(__setitem__)
1123,0.022,0.000,0.676,0.001,/home/aogle/.local/share/virtualenvs/simfection-EXkRslSq/lib/python3.8/site-packages/pandas/core/indexing.py:782(_setitem_with_indexer)
4480,0.012,0.000,0.670,0.000,/home/aogle/.local/share/virtualenvs/simfection-EXkRslSq/lib/python3.8/site-packages/pandas/core/indexing.py:2116(_getitem_axis)
9217,0.028,0.000,0.653,0.000,/home/aogle/.local/share/virtualenvs/simfection-EXkRslSq/lib/python3.8/site-packages/pandas/core/frame.py:2767(__getitem__)
1,0.007,0.007,0.595,0.595,../simfection/connection_engine.py:226(<listcomp>)
178,0.001,0.000,0.589,0.003,../simfection/connection_engine.py:84(_max_connections)
1127,0.002,0.000,0.581,0.001,/home/aogle/.local/share/virtualenvs/simfection-EXkRslSq/lib/python3.8/site-packages/pandas/core/frame.py:3858(drop)
1127,0.003,0.000,0.579,0.001,/home/aogle/.local/share/virtualenvs/simfection-EXkRslSq/lib/python3.8/site-packages/pandas/core/generic.py:3907(drop)
1127,0.006,0.000,0.574,0.001,/home/aogle/.local/share/virtualenvs/simfection-EXkRslSq/lib/python3.8/site-packages/pandas/core/generic.py:3943(_drop_axis)
10215,0.050,0.000,0.561,0.000,/home/aogle/.local/share/virtualenvs/simfection-EXkRslSq/lib/python3.8/site-packages/pandas/core/series.py:183(__init__)
178,0.522,0.003,0.522,0.003,{method 'normal' of 'numpy.random.mtrand.RandomState' objects}
1202,0.004,0.000,0.493,0.000,/home/aogle/.local/share/virtualenvs/simfection-EXkRslSq/lib/python3.8/site-packages/pandas/core/frame.py:2824(_getitem_bool_array)
