ncalls,tottime,percall,cumtime,percall,filename:lineno(function)
1,0.000,0.000,8.428,8.428,/home/aogle/Desktop/simfection/model_profiling/connection_engine_profiler.py:38(run_single_pop_test)
1,0.000,0.000,8.428,8.428,/home/aogle/Desktop/simfection/model_profiling/connection_engine_profiler.py:29(_single_pop_experiment)
1,0.001,0.001,8.404,8.404,../simfection/connection_engine.py:175(create_connections)
2366/358,0.047,0.000,7.248,0.020,../simfection/connection_engine.py:114(_build_connection_list)
2366,0.028,0.000,2.819,0.001,../simfection/connection_engine.py:101(_available_to_connect)
9400/7050,0.019,0.000,1.636,0.000,/home/aogle/.local/share/virtualenvs/simfection-EXkRslSq/lib/python3.8/site-packages/pandas/core/indexing.py:1754(__getitem__)
2351,0.010,0.000,1.573,0.001,/home/aogle/.local/share/virtualenvs/simfection-EXkRslSq/lib/python3.8/site-packages/pandas/core/indexing.py:665(__setitem__)
2351,0.045,0.000,1.420,0.001,/home/aogle/.local/share/virtualenvs/simfection-EXkRslSq/lib/python3.8/site-packages/pandas/core/indexing.py:782(_setitem_with_indexer)
9392,0.025,0.000,1.417,0.000,/home/aogle/.local/share/virtualenvs/simfection-EXkRslSq/lib/python3.8/site-packages/pandas/core/indexing.py:2116(_getitem_axis)
19290,0.060,0.000,1.378,0.000,/home/aogle/.local/share/virtualenvs/simfection-EXkRslSq/lib/python3.8/site-packages/pandas/core/frame.py:2767(__getitem__)
2366,0.004,0.000,1.228,0.001,/home/aogle/.local/share/virtualenvs/simfection-EXkRslSq/lib/python3.8/site-packages/pandas/core/frame.py:3858(drop)
2366,0.006,0.000,1.224,0.001,/home/aogle/.local/share/virtualenvs/simfection-EXkRslSq/lib/python3.8/site-packages/pandas/core/generic.py:3907(drop)
2366,0.013,0.000,1.214,0.001,/home/aogle/.local/share/virtualenvs/simfection-EXkRslSq/lib/python3.8/site-packages/pandas/core/generic.py:3943(_drop_axis)
21350,0.106,0.000,1.184,0.000,/home/aogle/.local/share/virtualenvs/simfection-EXkRslSq/lib/python3.8/site-packages/pandas/core/series.py:183(__init__)
1,0.012,0.012,1.151,1.151,../simfection/connection_engine.py:226(<listcomp>)
358,0.001,0.000,1.139,0.003,../simfection/connection_engine.py:84(_max_connections)
2513,0.009,0.000,1.041,0.000,/home/aogle/.local/share/virtualenvs/simfection-EXkRslSq/lib/python3.8/site-packages/pandas/core/frame.py:2824(_getitem_bool_array)
358,1.009,0.003,1.009,0.003,{method 'normal' of 'numpy.random.mtrand.RandomState' objects}
7044,0.006,0.000,0.974,0.000,/home/aogle/.local/share/virtualenvs/simfection-EXkRslSq/lib/python3.8/site-packages/pandas/core/indexing.py:627(_get_loc)
7044,0.029,0.000,0.968,0.000,/home/aogle/.local/share/virtualenvs/simfection-EXkRslSq/lib/python3.8/site-packages/pandas/core/frame.py:2722(_ixs)
4738,0.016,0.000,0.945,0.000,/home/aogle/.local/share/virtualenvs/simfection-EXkRslSq/lib/python3.8/site-packages/pandas/core/internals/managers.py:1224(reindex_indexer)
